"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"513","No queremos que el 2017 sea ""el año"" del #feminismo, queremos que los feminismos calen en la sociedad y formen part… https://t.co/ETIdpQS22E",FALSE,0,NA,2017-12-31 16:08:25,FALSE,NA,"947499695055818752",NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>","XimenaPazU",0,FALSE,FALSE,NA,NA
"514","RT @JoseGaHompanera: El #feminismo busca la igualdad
El #Hembrismo busca la superioridad de la mujer
El #machismo busca la superioridad del…",FALSE,0,NA,2017-12-31 16:07:33,FALSE,NA,"947499478264811520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Re152005",5,TRUE,FALSE,NA,NA
"515","RT @auxifcd: 2017, el año que puso los focos en las mujeres; por Gabriela Cañas https://t.co/Z3ntf2I3Vj vía @el_pais #feminismo",FALSE,0,NA,2017-12-31 16:07:32,FALSE,NA,"947499473055485952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yennitp",2,TRUE,FALSE,NA,NA
"516","RT @dTomForrester: La verdadera cara del #feminismo al descubierto.
No buscan igualdad.
Sólo saciar su resentimiento hacia el mundo. https:…",FALSE,0,NA,2017-12-31 16:05:28,FALSE,NA,"947498952479461376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OriginaIPichuka",23,TRUE,FALSE,NA,NA
"517","Esta es la nueva camiseta feminista que desbancará al ""We should all be feminist"" de Dior. #Feminismo #Dior… https://t.co/zXvnUUmsZ8",FALSE,0,NA,2017-12-31 16:05:05,TRUE,NA,"947498857448996865",NA,"<a href=""http://www.weblogssl.com"" rel=""nofollow"">TweetPublishedPost</a>","trendencias",0,FALSE,FALSE,NA,NA
"518","RT @EI_MariaMaeztu: Tertulias feministas durante el mes de enero se centrará en la importancia del #Feminismo en la participación y activis…",FALSE,0,NA,2017-12-31 16:01:25,FALSE,NA,"947497933850767361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","garcitoral1",1,TRUE,FALSE,NA,NA
"519","""La clave de la estructura patriarcal de la economía capitalista está en el aislamiento de la familia, mediante su… https://t.co/rAj4kRp5bf",FALSE,0,NA,2017-12-31 16:01:16,TRUE,NA,"947497897007992832",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","visconversa",1,FALSE,FALSE,NA,NA
"520","RT @geemftauryn: Y por esto tambien
 los #Propositos2018 deben de ser #feminismo y #luchaporlaigualdad https://t.co/1VQ0uFDvcO",FALSE,0,NA,2017-12-31 15:52:41,FALSE,NA,"947495733699186688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miriamalcorcon",4,TRUE,FALSE,NA,NA
"521","El #feminismo busca la igualdad
El #Hembrismo busca la superioridad de la mujer
El #machismo busca la superioridad… https://t.co/PQ8GA48BcZ",FALSE,7,NA,2017-12-31 15:46:41,TRUE,NA,"947494225796575232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoseGaHompanera",5,FALSE,FALSE,NA,NA
"522","Nos encanta que esta haya sido una de las palabras más buscadas del año <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> https://t.co/kkMVhVfVFw #feminismo https://t.co/oYt10f6e7Q",FALSE,3,NA,2017-12-31 15:40:43,FALSE,NA,"947492722553884673",NA,"<a href=""http://gainapp.com"" rel=""nofollow"">Gain App</a>","TheLuxonomist",0,FALSE,FALSE,NA,NA
"523","RT @angelonestore: No queremos que el 2017 sea ""el año"" del #feminismo, queremos que los feminismos calen en la sociedad y formen parte de…",FALSE,0,NA,2017-12-31 15:40:08,FALSE,NA,"947492574629122048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnabelOlzon",13,TRUE,FALSE,NA,NA
"524","Xq el 2018 nos traiga una año q sea el comienzo de un mundo libre de maltrato y cies. #feminismo #animalismo y #humanismo",FALSE,1,NA,2017-12-31 15:35:57,FALSE,NA,"947491522072768513",NA,"<a href=""http://apps.studiohitori.com/twitrocker"" rel=""nofollow"">TwitRocker2 for iPhone</a>","Alqaravan",0,FALSE,FALSE,NA,NA
"525","RT @caritovegas: Acá les dejo el artículo con el que cierro este 2017. @RevistaSemana #MeToo #YoTambién #ColombiaTieneEscritoras #feminismo…",FALSE,0,NA,2017-12-31 15:35:27,FALSE,NA,"947491396537278464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeliAbel",3,TRUE,FALSE,NA,NA
"526","Y por esto tambien
 los #Propositos2018 deben de ser #feminismo y #luchaporlaigualdad https://t.co/1VQ0uFDvcO",FALSE,3,"geemftauryn",2017-12-31 15:32:42,FALSE,"947490254952558592","947490705534054400","1504802449","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","geemftauryn",4,FALSE,FALSE,NA,NA
"527","No queremos que el 2017 sea ""el año"" del #feminismo, queremos que los feminismos calen en la sociedad y formen part… https://t.co/VqX0TwEnIr",FALSE,46,NA,2017-12-31 15:32:20,TRUE,NA,"947490614047854593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","angelonestore",13,FALSE,FALSE,NA,NA
"528","Ha quedado claro cual es el propósito del #Feminismo? https://t.co/of7qasiAz8",FALSE,1,NA,2017-12-31 15:32:13,FALSE,NA,"947490586101276672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoseGaHompanera",0,FALSE,FALSE,NA,NA
"529","Diana Quer se resistió y la estrangularon. Para los penes pensantes que dudan de la víctima de la manada por no ser… https://t.co/UlCoy0kLPT",FALSE,2,NA,2017-12-31 15:31:08,TRUE,NA,"947490310170513408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachel__case",2,FALSE,FALSE,NA,NA
"530","<ed><U+00A0><U+00BC><ed><U+00B6><U+0095> Presentación Libro: La #muerte de mi madre me hizo más libre | Qmayor https://t.co/354LzPVHyz vía @QmayorCalidad… https://t.co/EVtcrbgAWq",FALSE,2,NA,2017-12-31 15:25:00,TRUE,NA,"947488769111769092",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","QmayorMagazine",0,FALSE,FALSE,NA,NA
"531","RT @PFeminismos: #Feminismo y lucha sindical: las mujeres que lideran luchas laborales. Desde @LAS_KELLYS hasta las ‘espartanas’ de Coca-Co…",FALSE,0,NA,2017-12-31 15:19:53,FALSE,NA,"947487481389297664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tonymanerofever",8,TRUE,FALSE,NA,NA
"532","Los miles de espectadores que esta noche va a tener Cristina Pedroche lo serán por puro #feminismo.",FALSE,0,NA,2017-12-31 15:19:06,FALSE,NA,"947487285112639488",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pedrodehoyos",0,FALSE,FALSE,NA,NA
"533","FuckYeah! Adiós 2017... para nosotras ha sido el gran año, el inicio de este proyecto tan bello y que tan felices n… https://t.co/om0VhXzwms",FALSE,0,NA,2017-12-31 15:16:19,TRUE,NA,"947486581144870918",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BinomioMujeril",0,FALSE,FALSE,NA,NA
"534","Que dice Cristina Pedroche que salir semidesnuda en la tele delante de varios millones de espectadores es puro… https://t.co/9CMErkiJVO",FALSE,1,NA,2017-12-31 15:05:45,TRUE,NA,"947483924527239168",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pedrodehoyos",0,FALSE,FALSE,NA,NA
"535","Mientras #sermujer sea un factor de #riesgo seguirá habiendo #desigualdad ... así que no me volváis a decir que el… https://t.co/zXGxJsLOPU",FALSE,0,NA,2017-12-31 14:58:16,TRUE,NA,"947482042517868545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Feminaziamuerte",0,FALSE,FALSE,NA,NA
"536","@Agus_Martinez58 Sensacionalismo y moda imperan en el mundo. 
Ya no importa los crímenes cometidos por mujeres cont… https://t.co/4ZTEwYGAEV",FALSE,0,"AntiqueWater",2017-12-31 14:57:12,TRUE,"947479951674105861","947481772929011712","1053383526","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AntiqueWater",0,FALSE,FALSE,NA,NA
"537","RT @MasculinismoEsp: Cuando el #Feminismo, lo que te enseña es #Machismo
@Gladiadora_777 https://t.co/rs6HNRzbFI",FALSE,0,NA,2017-12-31 14:54:41,FALSE,NA,"947481139157110784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Culeheavy",12,TRUE,FALSE,NA,NA
"538","@Mujeres_enREBEL @FemiNovembre @Colectiva_AF @feministesonson Pues habrá que dejar de recordarselo y alomejor empez… https://t.co/AWh1384pNR",FALSE,0,"Mujeres_enREBEL",2017-12-31 14:53:11,TRUE,"947416569549860864","947480762424668165","2882765391","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Feminaziamuerte",0,FALSE,FALSE,NA,NA
"539","RT @feminicidio: Se va el 2017, y con él un año marcado por el #feminismo. En el 2018 nos toca consolidar la cuarta ola feminista y aprovec…",FALSE,0,NA,2017-12-31 14:46:36,FALSE,NA,"947479106203082752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdelaRo90101767",106,TRUE,FALSE,NA,NA
"540","@LekaconK La Revolución será de las mujeres o no será!. #Feminismo",FALSE,2,"LekaconK",2017-12-31 14:37:32,FALSE,"947465191217860608","947476823914532865","2276821540","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AriasJoar77",0,FALSE,FALSE,NA,NA
"541","El #Feminismo fue una discusión de pareja que a la mujer se le fue de las manos. Ella dijo: ¿no me quieres? Ahora v… https://t.co/8xgh2ToMgc",FALSE,0,NA,2017-12-31 14:32:19,TRUE,NA,"947475511038619648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RitmodevidAjzz",0,FALSE,FALSE,NA,NA
"542","@TaniaCorras @el_pais @verne Hemos hecho avances. Pero por no valorarlos se producen los retrocesos. Cuando todo va… https://t.co/yYBXJLZHoO",FALSE,4,"TaniaCorras",2017-12-31 14:32:00,TRUE,"947469864876363776","947475430000513025","2912505226","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LauraRdondo",1,FALSE,FALSE,NA,NA
"543","Cerramos el 2017 con el asesinato de 98 mujeres a manos de la violencia machista en España. Y 5 violaciones que han… https://t.co/vf5PjyNUMF",FALSE,2,NA,2017-12-31 14:31:08,TRUE,NA,"947475211846406155",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","nesimallorca",2,FALSE,FALSE,NA,NA
"544","""Las #mujeres protagonizan las #buenas #noticias en un #año para #olvidar"" https://t.co/YhRW0TKPTv | vía… https://t.co/s3Wfqbaf4H",FALSE,0,NA,2017-12-31 14:29:33,TRUE,NA,"947474814599561216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlotamoreno83",0,FALSE,FALSE,NA,NA
"545","""Escóndete, huye, cruza la acera, no vistas provocando, no te defiendas, corre, no mires, no respires, no seas"". Es… https://t.co/6w7SvG1ckw",FALSE,4,NA,2017-12-31 14:28:12,TRUE,NA,"947474475972472832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LauraRdondo",0,FALSE,FALSE,NA,NA
"546","@Bichimu @feminisciencia Recuperar los derechos que el #Feminismo radical de género nos ha robado.
Reestablecer la… https://t.co/hWR2d95A3J",FALSE,1,"Bichimu",2017-12-31 14:27:58,TRUE,"947472195621670912","947474417252290560","802568761882578944","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MasculinismoEsp",0,FALSE,FALSE,NA,NA
"547","RT @AfcarMedia: Una de las palabras que definirá este año es #Feminismo y entre las múltiples actividades que realiza está la lucha contra…",FALSE,0,NA,2017-12-31 14:21:27,FALSE,NA,"947472774959943681",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","unpt_utopia",1,TRUE,FALSE,NA,NA
"548","RT @MasculinismoEsp: Cuando el #Feminismo, lo que te enseña es #Machismo
@Gladiadora_777 https://t.co/rs6HNRzbFI",FALSE,0,NA,2017-12-31 14:19:30,FALSE,NA,"947472285497266176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keasniak_vortex",12,TRUE,FALSE,NA,NA
"549","RT @OnceNoticiasTV: <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1> ¿Lo viste? En medio de las protestas de mujeres en todo <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>, #feminismo es la palabra 2017 en ese país: https://t.co/8…",FALSE,0,NA,2017-12-31 14:16:49,FALSE,NA,"947471607651602433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uzinarda",3,TRUE,FALSE,NA,NA
"550","RT @Pam_Angela_: Qué #feminismo hemos hecho estos meses @ahorapodemos @iunida @En_Marea y @EnComu_Podem desde el #Congreso? 
Aquí te lo con…",FALSE,0,NA,2017-12-31 14:13:32,FALSE,NA,"947470784150360064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twitmaricarmen",17,TRUE,FALSE,NA,NA
"551","Datos reveladores que no caerán nada bien al #feminismo beligerante <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> https://t.co/0Y0O200m04",FALSE,0,NA,2017-12-31 14:07:36,FALSE,NA,"947469290319396865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GiulianoDMedici",0,FALSE,FALSE,NA,NA
"552","Las mujeres siempre tenemos la culpa de que nos maten, nos violen, nos acosen porque no nos comportamos como señori… https://t.co/4fwGo4Qjo0",FALSE,2,NA,2017-12-31 13:59:15,TRUE,NA,"947467189250125824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariliDM",0,FALSE,FALSE,NA,NA
"553","@anaisbernal Ana, aunque no nos conocemos en persona. Quiero decirte que cada texto tuyo ha calado hondo en mi, y s… https://t.co/r2WJtTrqdL",FALSE,1,"anaisbernal",2017-12-31 13:56:54,TRUE,"947384214743322625","947466597089906688","67165437","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carol_MMorales",0,FALSE,FALSE,NA,NA
"554","Te quiero mujer rebelde, te quiero mujer sin miedo, te quiero mucho luchando a mi lado mujer.  #feminismo #tequiero",FALSE,1,NA,2017-12-31 13:56:51,FALSE,NA,"947466582640484358",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sandragundez",0,FALSE,FALSE,NA,NA
"555","RT @MasculinismoEsp: Cuando el #Feminismo, lo que te enseña es #Machismo
@Gladiadora_777 https://t.co/rs6HNRzbFI",FALSE,0,NA,2017-12-31 13:56:31,FALSE,NA,"947466500125929473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FENIXNEMO",12,TRUE,FALSE,NA,NA
