"","texto","muyNeg","Neg","muyPos","Pos","Valor","Sentimiento"
"643","   SEXO   NEOLIBERALISMO Y  FEMINISMO  A PROPÓSITO DEL TEXTO DE  TQ","0","0","0","0",0,"Neutro"
"644","   SEXO   NEOLIBERALISMO Y  FEMINISMO  A PROPÓSITO DEL TEXTO DE  TQ","0","0","0","0",0,"Neutro"
"645","A mi las  feministas que suben enseñando su cuerpo me parecen tias de puta madre  eso si su forma de pensar me la v ","1","0","0","0",-1,"Negativo"
"646","  La justicia y la identificación con el agresor  feminismo  visibilidad  sororidad vía","0","0","0","0",0,"Neutro"
"647","  La justicia y la identificación con el agresor  feminismo  visibilidad  sororidad vía","0","0","0","0",0,"Neutro"
"648","Machismo  matrimonio y violencia porvía  Feliz año compa Por un  más feminista ","0","1","0","0",-0.5,"Negativo"
"649","Como lista de propósitos  los gobiernos  la sociedad    Se podría proponer que en  no exista esta lista    ","0","0","1","0",1,"Positivo"
"650"," SEXO   NEOLIBERALISMO Y  FEMINISMO  A PROPÓSITO DEL TEXTO DE  TQ","0","0","0","0",0,"Neutro"
"651","  La justicia y la identificación con el agresor  feminismo  visibilidad  sororidad vía","0","0","0","0",0,"Neutro"
"652","Y el  Feminismo rebosa de  éxito porque lo dicen los señoros de la tele y los medios escritos   ","0","0","0","0",0,"Neutro"
"653","  Según ElPaís   feminismo es una de las palabras del año   Lo necesitamos tb para el   SI a recuperar nuestras hi ","0","0","0","0",0,"Neutro"
"654","Cuando la noticia es un ataque de ansiedad  y no que un hombre maltrata a una mujer  es que todavía queda muchísi ","0","1","0","0",-0.5,"Negativo"
"655","La justicia y la identificación con el agresor  feminismo  visibilidad  sororidad vía","0","0","0","0",0,"Neutro"
"656","Faltan referentes  mujeres por eso el  feminismo no elige el mejor camino  graciasAnna y miracon r ","0","0","1","0",1,"Positivo"
"657"," El mundo está lleno de víctimas que luchan por la  Justicia sin rencor   Mi entrevista a Ruth Rubio  coautora de l ","0","1","0","0",-0.5,"Negativo"
"658","   Te acuerdas cuando el  feminismo nos decía  no os dais cuenta del daño que estáis haciendo    Mujer mata a su familia ","0","1","0","0",-0.5,"Negativo"
"659","                Lo viste  En medio de las protestas de mujeres en todo                            feminismo es la palabra  en ese país ","0","1","0","0",-0.5,"Negativo"
"660","Ni  feminismo ni  machismo   Por un  de ciudadanos  libres e  iguales","0","0","0","0",0,"Neutro"
"661","  El  Feminismo un asunto de mujeres y de hombres Proyecto de fotos y vídeos en el que  Padres hablan de feminismo a sus ","0","0","0","0",0,"Neutro"
"662","Sólo por esto   ha merecido la pena  El año en el que surgió un movimiento global y espontáneo de rechazo contr ","0","0","0","0",0,"Neutro"
"663","RT marmarigles  Según ElPaís   feminismo es una de las palabras del año   Lo necesitamos tb para el   SI a recuperar nuestras hi ","0","0","0","0",0,"Neutro"
"664","Interesante    Otra de las de millones de casualidades en las que mujeres en la misma situación acaban peor económi ","0","1","0","0",-0.5,"Negativo"
"665","lo dijo por desconocimiento y he leído que está concienciándose sobre feminismo  poco a ","0","0","0","0",0,"Neutro"
"666"," Desde la llegada de las transnacionales vivimos en un sistema patriarcal  militar y racista  Es una estrategia eco ","0","0","0","0",0,"Neutro"
"667","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"668","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"669","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"670","Maternidad  delirios y  feminismo  Recordando las ideas de Celia Amoros y Seyla Benhabib muy acertadamente","0","0","0","0",0,"Neutro"
"671","  Si hay algo que ha marcado el  ha sido el resurgir del  feminismo   la cuarta ola ","0","0","0","0",0,"Neutro"
"672","  Si hay algo que ha marcado el  ha sido el resurgir del  feminismo   la cuarta ola ","0","0","0","0",0,"Neutro"
"673","Si hay algo que ha marcado el  ha sido el resurgir del  feminismo   la cuarta ola ","0","0","0","0",0,"Neutro"
"674"," ","0","0","0","0",0,"Neutro"
"675","  Según ElPaís   feminismo es una de las palabras del año   Lo necesitamos tb para el   SI a recuperar nuestras hi ","0","0","0","0",0,"Neutro"
"676","Según ElPaís   feminismo es una de las palabras del año   Lo necesitamos tb para el   SI a recuperar nues ","0","0","0","0",0,"Neutro"
"677","Hablando de  feminismo  ni pinta nada Letizia    ni otras que aparecen en la portada  por ","0","0","0","0",0,"Neutro"
"678"," El humor es un arma de concienciación masiva  como dice Beatriz García  y muchas otras reflexiones como estas sald ","0","1","2","0",1.07142857142857,"Muy Positivo"
"679","RT Eres Una Caca  Y si en estas navidades no hicieras nada  Igualdad o nada  Se acabó la navidad machista   eresunacaca  feminismo  caca   ","0","0","0","0",0,"Neutro"
"680","Señores  hasta aquí hemos llegado  OtrosÁngulos  Feminismo  mujer","0","0","0","0",0,"Neutro"
"681","El feminismo planta cara al patriarcado   Diario feminismo","0","0","0","0",0,"Neutro"
"682","La nueva corriente eléctrica feminista para luchar contra los electro hetero patriarcales  Nosotras somos la transi ","0","2","0","0",-0.833333333333333,"Negativo"
"683","  Y si en estas navidades no hicieras nada  Igualdad o nada  Se acabó la navidad machista   eresunacaca  feminismo  caca   ","0","0","0","0",0,"Neutro"
"684","             Presentación Libro  La  muerte de mi madre me hizo más libre   Qmayorvía  ","0","0","0","0",0,"Neutro"
"685"," mujer  feminismo Las voces feministas luchan por hacerse oír en  Chinavía","0","0","0","0",0,"Neutro"
"686","Grandesobre    CP  Como que ya veo el titular antes de que tú lo tengas en mente    Pu ","0","0","0","0",0,"Neutro"
"687","El  feminismo según    Que te llamen tía buena y fea y gorda y delgada a la vez  como a mí  signific ","0","1","0","0",-0.5,"Negativo"
"688","                Lo viste  En medio de las protestas de mujeres en todo                            feminismo es la palabra  en ese país ","0","1","0","0",-0.5,"Negativo"
"689","RT Eres Una Caca  Y si en estas navidades no hicieras nada  Igualdad o nada  Se acabó la navidad machista   eresunacaca  feminismo  caca   ","0","0","0","0",0,"Neutro"
"690","              Lo viste  En medio de las protestas de mujeres en todo                            feminismo es la palabra  en ese país  ","0","1","0","0",-0.5,"Negativo"
"691","  Y si en estas navidades no hicieras nada  Igualdad o nada  Se acabó la navidad machista   eresunacaca  feminismo  caca   ","0","0","0","0",0,"Neutro"
"692","  Gracias a ti por contarlo  Ya no es tiempo de callar  Feminismo  Metoo","0","0","1","0",1,"Positivo"
"693"," comentarios machistas que las mujeres escuchan desde niñas en un corto de  minutos Este trabajo de Alicia Róde ","0","0","0","0",0,"Neutro"
"694"," comentarios machistas que las mujeres escuchan desde niñas en un corto de  minutos Este trabajo de Alicia Róde ","0","0","0","0",0,"Neutro"
"695","Gracias a ti por contarlo  Ya no es tiempo de callar  Feminismo  Metoo","0","0","1","0",1,"Positivo"
"696","La estupidez del  feminismo","0","0","0","0",0,"Neutro"
"697","  Acá les dejo el artículo con el que cierro este   MeToo  YoTambién  ColombiaTieneEscritoras  feminismo ","0","0","0","0",0,"Neutro"
"698","RT LosPatriotasMX  monlaferte Estimable  MonLaferte NO traigas a México tu asqueroso falso  feminismo Izquierdista o  Feminazismo  si n ","0","1","0","0",-0.5,"Negativo"
"699","  Y si en estas navidades no hicieras nada  Igualdad o nada  Se acabó la navidad machista   eresunacaca  feminismo  caca   ","0","0","0","0",0,"Neutro"
"700","  Nuestra Magazine  Ya está aquí                           Disfrútala GRATIS en el siguiente link        GirlPower  Feminismo ","0","0","0","0",0,"Neutro"
"701","   EstherTorrado en TVCanarias Prostitución  Trata  Abolicionismo  Feminismo","0","0","0","0",0,"Neutro"
"702","RT RevistaEmancipa  Qué nos deja el  a las emancipadas  Aquí opinión ilustrada de libertadgarciac girlpower  feminismo              ","0","0","0","0",0,"Neutro"
"703","  Esto es lo que quiere el  Feminismo Nunca fue la búsqueda de la seguridad de la mujer  ni erradicar la violencia  solo q ","0","0","1","0",1,"Positivo"
"704"," Feminismo punto por punto ","0","0","0","0",0,"Neutro"
"705","  Leer hoy los diarios en Uruguayy ver que hasta cuando escriben de feminismo la misoginia campea  Feliz Año  Feminismo   ","0","0","0","0",0,"Neutro"
"706","Se busca que el  Feminismo sea aceptado en todo el mundo  con un apoyo financiero de la fundación Rockefeller  los ","0","0","2","0",1.66666666666667,"Muy Positivo"
"707","   Te acuerdas cuando el  feminismo nos decía  no os dais cuenta del daño que estáis haciendo    Mujer mata a su familia ","0","1","0","0",-0.5,"Negativo"
"708","En esta cervecería el baño de mujeres es GIRL POWER  listoteamo    feminismo","0","0","0","0",0,"Neutro"
"709","  La verdadera cara del  feminismo al descubierto  No buscan igualdad  Sólo saciar su resentimiento hacia el mundo ","0","0","1","0",1,"Positivo"
"710","   Yo también hablaré de  feminismo a mis hijas    Hija  no te juntes con esas resentidas que odian a los hombres y se t ","0","1","0","0",-0.5,"Negativo"
"711","  Qué nos deja el  a las emancipadas  Aquí opinión ilustrada de girlpower  feminismo              ","0","0","0","0",0,"Neutro"
"712","RT pictofem  Leia hace  años nos enseñó como son las princesas de verdad   StarWars  TheLastJedi  feminism  feminismo  LeiaOrgana  Mujer ","0","0","1","0",1,"Positivo"
"713"," Feminismo punto por punto ","0","0","0","0",0,"Neutro"
"714","Qué nos deja el  a las emancipadas  Aquí opinión ilustrada de girlpower  feminismo              ","0","0","0","0",0,"Neutro"
"715","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"716","Gracias a mujeres como Claude y a Greer  ahora uno se puede casar y estar con quién se le dé la gana  Feminismo  Reign","0","0","2","0",1.66666666666667,"Muy Positivo"
"717","Ya no aguanto ni tolero muchas de las cosas que antes casi que pasaba inconscientemente por alto  y me alegro  Es u ","0","0","0","0",0,"Neutro"
"718"," HolaPutero  Feminismo pq nuestro logros nos enriquecen colectivamente","0","0","0","0",0,"Neutro"
"719","  La verdadera cara del  feminismo al descubierto  No buscan igualdad  Sólo saciar su resentimiento hacia el mundo ","0","0","1","0",1,"Positivo"
"720","   Te acuerdas cuando el  feminismo nos decía  no os dais cuenta del daño que estáis haciendo    Mujer mata a su familia ","0","1","0","0",-0.5,"Negativo"
"721","Necesitamos  Feminismo frente a esta sociedad machista y patriarcal  HermanaYoSiTeCreo  MeToo  NiUnaMenos ","0","0","0","0",0,"Neutro"
"722","Estas son las  mujeres más influyentes de   con Hillary Clinton a la cabeza   MujeresInfluyentes  Feminismo ","0","0","0","0",0,"Neutro"
"723","  El  feminismo no es una tendencia pasajera  luchar por la igualdad no es algo que pase de moda como un tejido o unas botas ","0","0","1","0",1,"Positivo"
"724","  Leia hace  años nos enseñó como son las princesas de verdad   StarWars  TheLastJedi  feminism  feminismo  LeiaOrgana  Mujer ","0","0","1","0",1,"Positivo"
"725","   Te acuerdas cuando el  feminismo nos decía  no os dais cuenta del daño que estáis haciendo    Mujer mata a su familia ","0","1","0","0",-0.5,"Negativo"
"726","  Ey  que se os ha caído un poco de machismo en el titular  Os lo he sacudido  De nada    feminismo  hayquejoderse","0","1","0","0",-0.5,"Negativo"
"727","Tenemos un problemón  posiblemente desconocido en el total de sí  ViolenciaEntreGéneros  Y tenemos por otra parte ","0","0","0","0",0,"Neutro"
"728","  Ey  que se os ha caído un poco de machismo en el titular  Os lo he sacudido  De nada    feminismo  hayquejoderse","0","1","0","0",-0.5,"Negativo"
"729","RT PercoMariana  Leer hoy los diarios en Uruguayy ver que hasta cuando escriben de feminismo la misoginia campea  Feliz Año  Feminismo   ","0","0","0","0",0,"Neutro"
"730","El  Feminismo avanza","0","0","0","0",0,"Neutro"
"731","Estas son las  mujeres más influyentes de   con Hillary Clinton a la cabeza   MujeresInfluyentes  Feminismo ","0","0","0","0",0,"Neutro"
"732","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"733","Cuando todo lo que haces supone un problema    JarhatPacheco  mujer  womenquotes  mujereslibres  feminismo","0","0","0","0",0,"Neutro"
"734"," historia   orígenes y  teoría del  feminismo en  Sociología Divertida","0","0","1","0",1,"Positivo"
"735","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"736","Arriba el feminismo  que va a vencer   MiDeseo  Hay otras feministas por acá   Feminismo","0","0","1","0",1,"Positivo"
"737","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"738","  Leer hoy los diarios en Uruguayy ver que hasta cuando escriben de feminismo la misoginia campea  Feliz Año  Feminismo   ","0","0","0","0",0,"Neutro"
"739"," Estoy viviendo  manspreading en un concierto   No solo los tíos que van en bus tienen los huevos de cristal  El es ","0","1","0","0",-0.5,"Negativo"
"740","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"741","    el año que puso los focos en las mujeres  por Gabriela Cañasvía feminismo","0","0","0","0",0,"Neutro"
"742","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales                                                    VivaLaLuchaDeLasMujeres  GoraBorrokaFemini ","0","1","0","0",-0.5,"Negativo"
"743","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"744"," historia   orígenes y  teoría del  feminismo en  Sociología Divertida","0","0","1","0",1,"Positivo"
"745","  Aquí os dejo mi última reseña del año   El  feminismo en  preguntas   Pilar Pardo Rubio","0","0","0","0",0,"Neutro"
"746","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"747"," Qué es el  Feminismo y cuáles son los ideales que representa   Esto y mucho más  aquí ","0","0","0","0",0,"Neutro"
"748","   Yo también hablaré de  feminismo a mis hijas    Hija  no te juntes con esas resentidas que odian a los hombres y se t ","0","1","0","0",-0.5,"Negativo"
"749","  sencillos y buenos propósitos  feministas que cualquier  mujer puede realizar en    ","0","0","0","0",0,"Neutro"
"750","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"751","  Leer hoy los diarios en Uruguayy ver que hasta cuando escriben de feminismo la misoginia campea  Feliz Año  Feminismo   ","0","0","0","0",0,"Neutro"
"752"," Feminismo               Alemania                          Berlín tendrá zona segura para mujeres en Nochevieja  ","0","0","0","0",0,"Neutro"
"753","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"754","  el año que puso los focos en las mujeres  por Gabriela Cañasvía feminismo","0","0","0","0",0,"Neutro"
"755","Alzaremos la voz x las mujeres q están y las q no  recordaremos a los hijos asesinados x los  maltratadores y a los ","0","0","0","0",0,"Neutro"
"756","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"757","Han detenido a esta mujer por quitarse el velo en las protestas eh  feminismo que no se os oye  iranprotest","0","1","0","0",-0.5,"Negativo"
"758","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"759","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"760","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"761","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"762","RT NuriaCSopena  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía AgustnMilln Diario  ","0","0","0","0",0,"Neutro"
"763","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"764","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"765","La revolución será feminista o no será   Feminismo  NoNosCallaran","0","0","0","0",0,"Neutro"
"766","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"767","RT princessadoram  El  ICMAT publica un libro para visibilizar a las  mujeresenlaciencia y por tanto en la  historia  feminismo  sororidad ","0","0","0","0",0,"Neutro"
"768","   Te acuerdas cuando el  feminismo nos decía  no os dais cuenta del daño que estáis haciendo    Mujer mata a su familia ","0","1","0","0",-0.5,"Negativo"
"769","  Hitos en la lucha por los derechos de las mujeres en el año   Feminismo","0","0","0","0",0,"Neutro"
"770"," Feminismo  Islam  Violación    Mujeres  Nos han cambiado la seguridad de nuestras propias vidas por tolerancia ","0","0","1","0",1,"Positivo"
"771"," MensajeSusanaDíaz nos quería colaral  hombre  como víctima de violencia de género en el decreto de empresas de i ","0","2","0","0",-0.833333333333333,"Negativo"
"772"," Feminismo y lucha sindical  las mujeres que lideran luchas laborales                                                    VivaLaLuchaDeLasMujeres ","0","1","0","0",-0.5,"Negativo"
"773"," Al azar agradezco tres dones  haber nacido mujer  de clase baja y nación oprimida  Y el turbio azul de ser por tre ","0","0","1","0",1,"Positivo"
"774","  Aquí os dejo mi última reseña del año   El  feminismo en  preguntas   Pilar Pardo Rubio","0","0","0","0",0,"Neutro"
"775"," MiDeseoPara que haya cada vez más hombres trabajando contra el patriarcado  individual y colectivamente ","0","1","0","0",-0.5,"Negativo"
"776"," MiDeseoPara Una vida libre de violencia para todas las niñas y mujeres del mundo  NiUnaMenos  VivasNosQueremos ","0","1","1","0",0.416666666666667,"Positivo"
"777","   Te acuerdas cuando el  feminismo nos decía  no os dais cuenta del daño que estáis haciendo    Mujer mata a su familia ","0","1","0","0",-0.5,"Negativo"
"778","   Te acuerdas cuando el  feminismo nos decía  no os dais cuenta del daño que estáis haciendo    Mujer mata a su familia ","0","1","0","0",-0.5,"Negativo"
"779","  El  ICMAT publica un libro para visibilizar a las  mujeresenlaciencia y por tanto en la  historia  feminismo  sororidad ","0","0","0","0",0,"Neutro"
"780","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"781","  Este ha sido el año del  feminismo  Para la crítica literaria ha sido el año de las escritoras  Un catálogo de libros de  ","0","0","0","0",0,"Neutro"
"782","  La verdadera cara del  feminismo al descubierto  No buscan igualdad  Sólo saciar su resentimiento hacia el mundo ","0","0","1","0",1,"Positivo"
"783","  Las  MujeresLibres anarquistas fueron pioneras  y siguen siendo ejemplo  de un  feminismo transversal que anuda las luchas ","0","1","0","0",-0.5,"Negativo"
"784","Lo que no saben los  hombres que tanto se quejan de que seamos tan  emocionales es que si no fuera por eso  dominar ","0","0","0","0",0,"Neutro"
"785","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"786"," Feminismo  Igualdad al resto de  Humanos en  Derecho y  Libertad Autor a anónimo a","0","0","0","0",0,"Neutro"
"787","  Entrevista ena   En las redes  el feminismo transgrede el doble   feminismo  sororidad   ","0","0","0","0",0,"Neutro"
"788","   Te acuerdas cuando el  feminismo nos decía  no os dais cuenta del daño que estáis haciendo    Mujer mata a su familia ","0","1","0","0",-0.5,"Negativo"
"789","             Presentación Libro  La  muerte de mi madre me hizo más libre   Qmayorvía  ","0","0","0","0",0,"Neutro"
"790","  La verdadera cara del  feminismo al descubierto  No buscan igualdad  Sólo saciar su resentimiento hacia el mundo ","0","0","1","0",1,"Positivo"
"791","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"792","  Sola no puedes  con amigas sí  Creciendo Juntas porque necesitamos redes que nos sostengan  Feminismo  Sororidad  Apoyo ","0","0","0","0",0,"Neutro"
"793","   Te acuerdas cuando el  feminismo nos decía  no os dais cuenta del daño que estáis haciendo    Mujer mata a su familia ","0","1","0","0",-0.5,"Negativo"
"794","   Te acuerdas cuando el  feminismo nos decía  no os dais cuenta del daño que estáis haciendo    Mujer mata a su familia ","0","1","0","0",-0.5,"Negativo"
"795","Extracto de la entrevista deaquedaos con ello como referencia para el   cuanto m ","0","0","1","0",1,"Positivo"
"796","  Reproducimos en  Público la  entrevista de los compañeros dea la gran               mujeres  feminismo ","0","0","0","0",0,"Neutro"
"797"," El último Verde Niña Magazine ya está publicado  ecologismo  feminismo  energíasrenovables  bienestar  revolución","0","0","0","0",0,"Neutro"
"798"," Feminismo  Igualdad al resto de  Humanos en  Derecho y  Libertad Autor a anónimo a","0","0","0","0",0,"Neutro"
"799","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"800","Mabel Lozano   No estamos educando contra la prostitución vía trata ","0","1","0","0",-0.5,"Negativo"
"801","  El  feminismo no es una tendencia pasajera  luchar por la igualdad no es algo que pase de moda como un tejido o unas botas ","0","0","1","0",1,"Positivo"
"802","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"803","La cruda conclusión de Àngels Barceló tras los últimos asesinatos machistas   Sólo somos mujeres  ","0","1","0","0",-0.5,"Negativo"
"804","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"805","RT NuriaCSopena  Cuando nos llamáis putas gordas bolleras feminazis malfolladas  nos recordáis que el  feminismo lo está haciendo mejor qu ","0","0","1","0",1,"Positivo"
"806","  El  ICMAT publica un libro para visibilizar a las  mujeresenlaciencia y por tanto en la  historia  feminismo  sororidad ","0","0","0","0",0,"Neutro"
"807","LOS CHICOS NO LLORAN Por  Analizar nuestra realidad desde la perspectiva de género significa cambiar ","0","0","0","0",0,"Neutro"
"808","Propongo que cada vez que un borrego de la  Independencia  del  feminismo o de  Podemos responda con un enlace a pu ","0","0","0","0",0,"Neutro"
"809","Que opina el  Feminismo de esto  ","0","0","0","0",0,"Neutro"
"810","  LA HIPOGRIFA   La voz de las mujeres maltratadas  violenciadegenero  ViolenciaMachista  feminismo","0","0","0","0",0,"Neutro"
"811","El gran debate que he llevado en mi mente durante todo el año  feminismo vs  humornegro","0","0","1","0",1,"Positivo"
"812","  Entrevista ena   En las redes  el feminismo transgrede el doble   feminismo  sororidad   ","0","0","0","0",0,"Neutro"
"813","Sin ver  porque está hasta los topes  pero escuchando muy mucho y de  FelizSabado ay a ","0","0","0","0",0,"Neutro"
"814","  Leer hoy los diarios en Uruguayy ver que hasta cuando escriben de feminismo la misoginia campea  Feliz Año  Feminismo   ","0","0","0","0",0,"Neutro"
"815","  Leer hoy los diarios en Uruguayy ver que hasta cuando escriben de feminismo la misoginia campea  Feliz Año  Feminismo   ","0","0","0","0",0,"Neutro"
"816","  Ver la mierda es el primer paso para limpiarla   feminismo El Acento     el año que puso los focos en las mujeres  por Ga ","1","1","0","0",-1.25,"Muy Negativo"
"817","  Cuando nos llamáis putas gordas bolleras feminazis malfolladas  nos recordáis que el  feminismo lo está haciendo mejor qu ","0","0","1","0",1,"Positivo"
"818","El eterno femenino  Cuánta belleza  La mujer como obra de arte  Qué hermosura  La mujer como objeto decorativo    L ","0","0","2","0",1.66666666666667,"Muy Positivo"
"819","Y la palabra que mas escuche y leí esta año fue    feminismo Vaya    sera por moda   ","0","0","0","0",0,"Neutro"
"820"," Feminismo la palabra del año","0","0","0","0",0,"Neutro"
"821","Con mis mejores deseos     que el feminismo no tenga freno   feminismo  gafasmoradas  feliz ","0","0","0","0",0,"Neutro"
"822","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"823","  El  Feminismo esa filosofía radical que defiende que las mujeres somos personas                ","0","0","0","0",0,"Neutro"
"824","Esa ley es universal y necesaria para la vida  sobre todo para la de algunas mujeres   Más  feminismo ","0","0","0","0",0,"Neutro"
"825","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"826","  Este ha sido el año del  feminismo  Para la crítica literaria ha sido el año de las escritoras  Un catálogo de libros de  ","0","0","0","0",0,"Neutro"
"827","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"828","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"829","  El  feminismo planta cara al patriarcado   JuanaEsNavidad  vía","0","0","0","0",0,"Neutro"
"830","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"831","  Leer hoy los diarios en Uruguayy ver que hasta cuando escriben de feminismo la misoginia campea  Feliz Año  Feminismo   ","0","0","0","0",0,"Neutro"
"832","Con mis mejores deseos     que el feminismo no tenga freno   feminismo  gafasmoradas  feliz ","0","0","0","0",0,"Neutro"
"833","   Yo también hablaré de  feminismo a mis hijas    Hija  no te juntes con esas resentidas que odian a los hombres y se t ","0","1","0","0",-0.5,"Negativo"
"834","  Entrevista ena   En las redes  el feminismo transgrede el doble   feminismo  sororidad   ","0","0","0","0",0,"Neutro"
"835","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"836","   Te acuerdas cuando el  feminismo nos decía  no os dais cuenta del daño que estáis haciendo    Mujer mata a su familia ","0","1","0","0",-0.5,"Negativo"
"837","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"838","  Esta semanase ha atrevido a unir  feminismo y  JuegoDeTronos y así a priori  lógica no le falta     Tu tb cr ","0","0","0","0",0,"Neutro"
"839","   Yo también hablaré de  feminismo a mis hijas    Hija  no te juntes con esas resentidas que odian a los hombres y se t ","0","1","0","0",-0.5,"Negativo"
"840","  El  feminismo no es una tendencia pasajera  luchar por la igualdad no es algo que pase de moda como un tejido o unas botas ","0","0","1","0",1,"Positivo"
"841","   Yo también hablaré de  feminismo a mis hijas    Hija  no te juntes con esas resentidas que odian a los hombres y se t ","0","1","0","0",-0.5,"Negativo"
"842","RT NuriaCSopena   Te perdiste  JuanaEsNavidad  Aquí puedes ver el  streamingsolidario  feminismo  Sororidad x todas las  mujeres JuanaRiv ","0","0","0","0",0,"Neutro"
"843","La verdad es que la hoja de ruta lleva años por la red  pero a muchos ","0","0","0","0",0,"Neutro"
"844","Entrevista ena   En las redes  el feminismo transgrede el doble   feminismo ","0","0","0","0",0,"Neutro"
"845","  Regala  feminismo  Regala  igualdad                                         Machismo de  NiñasRebeldes dey","0","0","0","0",0,"Neutro"
"846","  El  feminismo planta cara al patriarcado   JuanaEsNavidad  vía","0","0","0","0",0,"Neutro"
"847","Estos  sigue el hilo  son los fanzines Glitter del   Cerramos el año muy felices por toda la gente maravillosa ","0","0","1","1",1.25,"Muy Positivo"
"848","  La verdadera cara del  feminismo al descubierto  No buscan igualdad  Sólo saciar su resentimiento hacia el mundo ","0","0","1","0",1,"Positivo"
"849","ÉCHALE UN VISTAZO A NUESTRA NUEVA PUBLICACIÓN CON MÁS SITUACIONES MACHISTAS QUE DEBEMOS ABORDAR  NO ACEPTEMOS ROLES ","0","0","0","0",0,"Neutro"
"850","  Leer hoy los diarios en Uruguayy ver que hasta cuando escriben de feminismo la misoginia campea  Feliz Año  Feminismo   ","0","0","0","0",0,"Neutro"
